Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 70.0.3538.102,,2018-11-19 15:48:01,2018-11-19 15:48:01,0.125s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:48:01,2018-11-19 15:48:01,0.325s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:48:01,2018-11-19 15:48:01,0.160s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:48:01,2018-11-19 15:48:01,0.161s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:48:01,2018-11-19 15:48:02,0.257s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:48:02,2018-11-19 15:48:02,0.150s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:48:02,2018-11-19 15:48:02,0.454s,PASSED
,,,,,,
Test Cases/Accept Booking,Chrome 70.0.3538.102,Service Provider will accept the booking without any change request,2018-11-19 15:48:02,2018-11-19 15:48:44,41.895s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 15:48:03,2018-11-19 15:48:06,2.919s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 15:48:06,2018-11-19 15:48:36,30.010s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 15:48:36,2018-11-19 15:48:37,1.140s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:48:37,2018-11-19 15:48:37,0.184s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:48:37,2018-11-19 15:48:37,0.292s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:48:37,2018-11-19 15:48:37,0.220s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:48:37,2018-11-19 15:48:38,0.151s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:48:38,2018-11-19 15:48:42,4.768s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:48:42,2018-11-19 15:48:44,1.216s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:48:44,2018-11-19 15:48:44,0.506s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:48:44,2018-11-19 15:48:44,0.104s,PASSED
,,,,,,
Test Cases/Mark as complete,Chrome 70.0.3538.102,Clicking on button Mark service as complete,2018-11-19 15:48:44,2018-11-19 15:49:39,55.155s,FAILED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 15:48:44,2018-11-19 15:48:47,2.948s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 15:48:47,2018-11-19 15:48:58,10.717s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 15:48:58,2018-11-19 15:48:59,1.128s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:48:59,2018-11-19 15:48:59,0.184s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:48:59,2018-11-19 15:49:00,0.348s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:49:00,2018-11-19 15:49:00,0.261s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:49:00,2018-11-19 15:49:00,0.192s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:49:00,2018-11-19 15:49:06,6.113s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:49:06,2018-11-19 15:49:07,0.215s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:49:07,2018-11-19 15:49:08,0.947s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:49:08,2018-11-19 15:49:39,31.776s,FAILED
