Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-19 14:36:38,2018-11-19 14:36:38,0.036s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:36:38,2018-11-19 14:36:38,0.410s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 14:36:38,2018-11-19 14:36:39,0.058s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 14:36:39,2018-11-19 14:36:39,0.036s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 14:36:39,2018-11-19 14:36:39,0.040s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 14:36:39,2018-11-19 14:36:39,0.035s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:36:39,2018-11-19 14:36:39,0.491s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:36:39,2018-11-19 14:36:40,0.443s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:36:40,2018-11-19 14:36:40,0.122s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:36:40,2018-11-19 14:36:40,0.340s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:36:40,2018-11-19 14:36:40,0.153s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:36:40,2018-11-19 14:36:40,0.168s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:36:40,2018-11-19 14:36:41,0.265s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:36:41,2018-11-19 14:36:41,0.155s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:36:41,2018-11-19 14:36:41,0.460s,PASSED
,,,,,,
Test Cases/Accept Booking,Chrome 70.0.3538.102,Service Provider will accept the booking without any change request,2018-11-19 14:36:41,2018-11-19 14:37:02,20.833s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 14:36:42,2018-11-19 14:36:45,2.998s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 14:36:45,2018-11-19 14:36:53,8.511s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 14:36:53,2018-11-19 14:36:54,1.132s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:36:54,2018-11-19 14:36:54,0.212s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:36:54,2018-11-19 14:36:55,0.352s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:36:55,2018-11-19 14:36:55,0.262s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:36:55,2018-11-19 14:36:55,0.195s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:36:55,2018-11-19 14:37:00,5.038s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:37:00,2018-11-19 14:37:01,1.171s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:37:01,2018-11-19 14:37:02,0.526s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:37:02,2018-11-19 14:37:02,0.120s,PASSED
,,,,,,
Test Cases/Mark as complete,Chrome 70.0.3538.102,Clicking on button Mark service as complete,2018-11-19 14:37:02,2018-11-19 14:37:57,54.737s,FAILED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 14:37:02,2018-11-19 14:37:06,3.185s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 14:37:06,2018-11-19 14:37:17,11.240s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 14:37:17,2018-11-19 14:37:18,1.131s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:37:18,2018-11-19 14:37:18,0.174s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:37:18,2018-11-19 14:37:19,0.307s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:37:19,2018-11-19 14:37:19,0.208s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:37:19,2018-11-19 14:37:19,0.146s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:37:19,2018-11-19 14:37:24,4.988s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:37:24,2018-11-19 14:37:24,0.158s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:37:24,2018-11-19 14:37:25,1.000s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:37:25,2018-11-19 14:37:57,31.798s,FAILED
