Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 70.0.3538.102,,2018-11-15 20:44:22,2018-11-15 20:44:23,0.219s,PASSED
scrollToElement,Chrome 70.0.3538.102,,2018-11-15 20:44:23,2018-11-15 20:44:23,0.074s,PASSED
focus,Chrome 70.0.3538.102,,2018-11-15 20:44:23,2018-11-15 20:44:23,0.147s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-15 20:44:23,2018-11-15 20:44:23,0.039s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 20:44:23,2018-11-15 20:44:24,0.960s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-15 20:44:24,2018-11-15 20:44:24,0.069s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-15 20:44:24,2018-11-15 20:44:24,0.065s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-15 20:44:24,2018-11-15 20:44:24,0.045s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-15 20:44:24,2018-11-15 20:44:24,0.053s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 20:44:24,2018-11-15 20:44:25,0.431s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 20:44:25,2018-11-15 20:44:25,0.447s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 20:44:25,2018-11-15 20:44:25,0.134s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-15 20:44:25,2018-11-15 20:44:25,0.298s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-15 20:44:25,2018-11-15 20:44:26,0.165s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-15 20:44:26,2018-11-15 20:44:26,0.151s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-15 20:44:26,2018-11-15 20:44:26,0.275s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-15 20:44:26,2018-11-15 20:44:26,0.173s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 20:44:26,2018-11-15 20:44:27,0.429s,PASSED
,,,,,,
Test Cases/Accept Booking,Chrome 70.0.3538.102,Service Provider will accept the booking without any change request,2018-11-15 20:44:27,2018-11-15 20:44:49,22.460s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-15 20:44:27,2018-11-15 20:44:30,2.994s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-15 20:44:30,2018-11-15 20:44:41,11.074s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-15 20:44:41,2018-11-15 20:44:42,1.139s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 20:44:42,2018-11-15 20:44:42,0.158s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-15 20:44:42,2018-11-15 20:44:43,0.309s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-15 20:44:43,2018-11-15 20:44:43,0.221s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 20:44:43,2018-11-15 20:44:43,0.168s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 20:44:43,2018-11-15 20:44:47,4.488s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 20:44:47,2018-11-15 20:44:48,1.059s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 20:44:48,2018-11-15 20:44:49,0.430s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 20:44:49,2018-11-15 20:44:49,0.130s,PASSED
,,,,,,
Test Cases/Mark as complete,Chrome 70.0.3538.102,Clicking on button Mark service as complete,2018-11-15 20:44:49,2018-11-15 20:45:11,22.352s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-15 20:44:49,2018-11-15 20:44:52,3.040s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-15 20:44:52,2018-11-15 20:45:03,10.624s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-15 20:45:03,2018-11-15 20:45:04,1.143s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 20:45:04,2018-11-15 20:45:04,0.165s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-15 20:45:04,2018-11-15 20:45:05,0.302s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-15 20:45:05,2018-11-15 20:45:05,0.205s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 20:45:05,2018-11-15 20:45:05,0.151s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 20:45:05,2018-11-15 20:45:10,4.561s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 20:45:10,2018-11-15 20:45:10,0.192s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 20:45:10,2018-11-15 20:45:11,1.122s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 20:45:11,2018-11-15 20:45:11,0.424s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 20:45:11,2018-11-15 20:45:11,0.155s,PASSED
