Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
scrollToElement,Chrome 70.0.3538.102,,2018-11-19 14:23:36,2018-11-19 14:23:36,0.061s,PASSED
focus,Chrome 70.0.3538.102,,2018-11-19 14:23:36,2018-11-19 14:23:37,0.097s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-19 14:23:37,2018-11-19 14:23:37,0.038s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:23:37,2018-11-19 14:23:37,0.874s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 14:23:37,2018-11-19 14:23:37,0.054s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 14:23:37,2018-11-19 14:23:38,0.038s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 14:23:38,2018-11-19 14:23:38,0.032s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 14:23:38,2018-11-19 14:23:38,0.030s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:23:38,2018-11-19 14:23:38,0.533s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:23:38,2018-11-19 14:23:39,0.442s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:23:39,2018-11-19 14:23:39,0.122s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:23:39,2018-11-19 14:23:39,0.278s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:23:39,2018-11-19 14:23:39,0.159s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:23:39,2018-11-19 14:23:39,0.205s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:23:39,2018-11-19 14:23:40,0.261s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:23:40,2018-11-19 14:23:40,0.167s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:23:40,2018-11-19 14:23:40,0.438s,PASSED
,,,,,,
Test Cases/Accept Booking,Chrome 70.0.3538.102,Service Provider will accept the booking without any change request,2018-11-19 14:23:40,2018-11-19 14:24:00,19.318s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 14:23:41,2018-11-19 14:23:44,3.458s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 14:23:44,2018-11-19 14:23:51,7.023s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 14:23:51,2018-11-19 14:23:52,1.147s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:23:52,2018-11-19 14:23:52,0.170s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:23:52,2018-11-19 14:23:53,0.307s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:23:53,2018-11-19 14:23:53,0.226s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:23:53,2018-11-19 14:23:53,0.165s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:23:53,2018-11-19 14:23:57,4.364s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:23:57,2018-11-19 14:23:59,1.375s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:23:59,2018-11-19 14:23:59,0.588s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:23:59,2018-11-19 14:24:00,0.148s,PASSED
,,,,,,
Test Cases/Mark as complete,Chrome 70.0.3538.102,Clicking on button Mark service as complete,2018-11-19 14:24:00,2018-11-19 14:24:50,50.344s,FAILED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 14:24:00,2018-11-19 14:24:03,3.331s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 14:24:03,2018-11-19 14:24:09,6.232s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 14:24:09,2018-11-19 14:24:11,1.143s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:24:11,2018-11-19 14:24:11,0.168s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:24:11,2018-11-19 14:24:11,0.321s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:24:11,2018-11-19 14:24:11,0.226s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:24:11,2018-11-19 14:24:11,0.165s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:24:11,2018-11-19 14:24:15,3.844s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:24:15,2018-11-19 14:24:15,0.168s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:24:15,2018-11-19 14:24:16,1.009s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:24:16,2018-11-19 14:24:50,33.370s,FAILED
