Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
takeScreenshot,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,4.737s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.051s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.154s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.727s,PASSED
setText,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.282s,PASSED
setText,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.276s,PASSED
setText,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.299s,PASSED
setText,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.249s,PASSED
setText,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.266s,PASSED
scrollToElement,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.113s,PASSED
focus,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.213s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.045s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,1.119s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.068s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.042s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.052s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.075s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.489s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.462s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.176s,PASSED
setText,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.424s,PASSED
setText,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.233s,PASSED
setText,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.236s,PASSED
setText,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.426s,PASSED
setText,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.206s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.575s,PASSED
,,,,,,
Test Cases/Accept Booking,Chrome 70.0.3538.102,Service Provider will accept the booking without any change request,15-11-2018 17:39,15-11-2018 17:40,26.090s,PASSED
openBrowser,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,4.174s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,11.499s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,1.151s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.260s,PASSED
setText,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.525s,PASSED
setText,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.340s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.226s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:40,5.621s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:40,15-11-2018 17:40,1.111s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:40,15-11-2018 17:40,0.515s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:40,15-11-2018 17:40,0.159s,PASSED
,,,,,,
Test Cases/Mark as complete,Chrome 70.0.3538.102,Clicking on button Mark service as complete,15-11-2018 17:40,15-11-2018 17:40,24.937s,PASSED
openBrowser,Chrome 70.0.3538.102,,15-11-2018 17:40,15-11-2018 17:40,3.025s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,15-11-2018 17:40,15-11-2018 17:40,13.169s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,15-11-2018 17:40,15-11-2018 17:40,1.126s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:40,15-11-2018 17:40,0.189s,PASSED
setText,Chrome 70.0.3538.102,,15-11-2018 17:40,15-11-2018 17:40,0.417s,PASSED
setText,Chrome 70.0.3538.102,,15-11-2018 17:40,15-11-2018 17:40,0.274s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:40,15-11-2018 17:40,0.186s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:40,15-11-2018 17:40,4.113s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:40,15-11-2018 17:40,0.181s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:40,15-11-2018 17:40,1.208s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:40,15-11-2018 17:40,0.486s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:40,15-11-2018 17:40,0.236s,PASSED
