Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 70.0.3538.102,,2018-11-19 15:21:36,2018-11-19 15:21:36,0.413s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:21:36,2018-11-19 15:21:36,0.130s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:21:36,2018-11-19 15:21:37,0.282s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:21:37,2018-11-19 15:21:37,0.157s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:21:37,2018-11-19 15:21:37,0.158s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:21:37,2018-11-19 15:21:37,0.268s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:21:37,2018-11-19 15:21:37,0.153s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:21:37,2018-11-19 15:21:38,0.517s,PASSED
,,,,,,
Test Cases/Accept Booking,Chrome 70.0.3538.102,Service Provider will accept the booking without any change request,2018-11-19 15:21:38,2018-11-19 15:22:03,25.463s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 15:21:38,2018-11-19 15:21:42,3.315s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 15:21:42,2018-11-19 15:21:56,13.902s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 15:21:56,2018-11-19 15:21:57,1.144s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:21:57,2018-11-19 15:21:57,0.174s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:21:57,2018-11-19 15:21:57,0.315s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:21:57,2018-11-19 15:21:57,0.213s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:21:57,2018-11-19 15:21:57,0.138s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:21:57,2018-11-19 15:22:02,4.245s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:22:02,2018-11-19 15:22:03,1.152s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:22:03,2018-11-19 15:22:03,0.416s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:22:03,2018-11-19 15:22:03,0.119s,PASSED
,,,,,,
Test Cases/Mark as complete,Chrome 70.0.3538.102,Clicking on button Mark service as complete,2018-11-19 15:22:03,2018-11-19 15:23:09,1m - 5.626s,FAILED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 15:22:04,2018-11-19 15:22:07,3.126s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 15:22:07,2018-11-19 15:22:26,18.780s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 15:22:26,2018-11-19 15:22:27,1.142s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:22:27,2018-11-19 15:22:27,0.179s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:22:27,2018-11-19 15:22:27,0.285s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:22:27,2018-11-19 15:22:27,0.203s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:22:27,2018-11-19 15:22:28,0.158s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:22:28,2018-11-19 15:22:33,5.561s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:22:33,2018-11-19 15:22:33,0.204s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:22:33,2018-11-19 15:22:35,1.423s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:22:35,2018-11-19 15:23:09,34.211s,FAILED
