Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 70.0.3538.102,,2018-11-21 15:44:52,2018-11-21 15:44:53,0.419s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:44:53,2018-11-21 15:44:53,0.124s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:44:53,2018-11-21 15:44:53,0.311s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:44:53,2018-11-21 15:44:53,0.154s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:44:53,2018-11-21 15:44:53,0.158s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:44:53,2018-11-21 15:44:54,0.307s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:44:54,2018-11-21 15:44:54,0.186s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:44:54,2018-11-21 15:44:55,0.648s,PASSED
,,,,,,
Test Cases/Accept Booking,Chrome 70.0.3538.102,Service Provider will accept the booking without any change request,2018-11-21 15:44:55,2018-11-21 15:45:28,33.864s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-21 15:44:55,2018-11-21 15:44:58,3.360s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-21 15:44:58,2018-11-21 15:45:19,20.923s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-21 15:45:19,2018-11-21 15:45:20,1.133s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:45:20,2018-11-21 15:45:21,0.173s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:45:21,2018-11-21 15:45:21,0.305s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:45:21,2018-11-21 15:45:21,0.229s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:45:21,2018-11-21 15:45:21,0.161s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:45:21,2018-11-21 15:45:27,5.450s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:45:27,2018-11-21 15:45:28,1.151s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:45:28,2018-11-21 15:45:28,0.432s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:45:28,2018-11-21 15:45:28,0.120s,PASSED
,,,,,,
Test Cases/Mark as complete,Chrome 70.0.3538.102,Clicking on button Mark service as complete,2018-11-21 15:45:28,2018-11-21 15:46:23,54.578s,FAILED
openBrowser,Chrome 70.0.3538.102,,2018-11-21 15:45:29,2018-11-21 15:45:32,2.941s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-21 15:45:32,2018-11-21 15:45:42,9.928s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-21 15:45:42,2018-11-21 15:45:43,1.147s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:45:43,2018-11-21 15:45:43,0.163s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:45:43,2018-11-21 15:45:43,0.310s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:45:43,2018-11-21 15:45:43,0.208s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:45:43,2018-11-21 15:45:44,0.143s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:45:44,2018-11-21 15:45:48,4.117s,PASSED
refresh,Chrome 70.0.3538.102,,2018-11-21 15:45:48,2018-11-21 15:45:48,0.036s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:45:48,2018-11-21 15:45:50,2.192s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:45:50,2018-11-21 15:45:51,1.255s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:45:51,2018-11-21 15:46:23,31.816s,FAILED
